Bantu:Luhya*(Kenya),-0.5978967,0.063688,0.0171859,0.007106,-1e-07,0.0058569,-0.0145036,0.0188894,0.0045287,-0.0215819,-0.0050573,0.015993,-0.0328754,0.0011991,-0.0304013,0.0267264,-0.0180303,-0.0024431,-0.009948,0.0047167,0.0016934,0.0001946,0.0034157,0.0039763,0.0006671
Bantu:Bantu*(South*Africa).,-0.6293153,0.0637527,0.0201969,0.0178368,-0.0011624,0.0094514,0.0293503,-0.0129994,-0.0214296,0.0114607,0.0024178,-0.007793,-0.0111991,0.0022937,-0.009817,0.0063643,-0.0051864,0.0603178,-0.0249161,0.0034739,-0.0041872,-0.0009891,0.0023414,0.0010041,-0.0004392
Bantu:Herero*(Namibia).,-0.6222873,0.0658643,0.018425,0.0160116,0.0006156,0.0075699,0.0014437,0.0089336,-0.0274354,0.0172863,0.0028534,-0.0046459,-0.0030369,0.001966,-0.0051573,0.004887,-0.0033901,0.0217903,-0.0106846,0.0037876,-0.0011764,0.0004591,0.0014964,0.0002411,-0.0005471
Bantu:Nyaneka*(Angola),-0.6262898,0.0636658,0.0210025,0.0169202,-0.000213,0.0095253,-0.0095993,0.0182299,-0.031544,0.0147751,0.0016237,-0.0015793,-0.003625,0.0006881,-0.0091142,0.0065684,-0.0032295,0.0092969,-0.0059465,0.0045695,0.0008926,-0.0006943,0.0010713,-0.0002873,0.0004973
Bantu:Umbundu*(Angola),-0.6262548,0.0632674,0.0217409,0.0160531,0.0014772,0.0116576,-0.014512,0.0233182,-0.0330613,0.0168842,0.001965,-0.0002998,-0.0027279,0.0005366,-0.009351,0.0062516,-0.0056196,0.0030026,-0.0045817,0.0020634,0.000262,0.000779,0.0016762,-0.0001084,-0.0001797
Bantu:Changana,-0.6280506,0.0644296,0.0217053,0.0164371,-0.0001024,0.0125191,-0.0150408,0.0218454,-0.0314967,0.0121693,0.0018586,0.0008826,-0.0117441,0.0025079,-0.0170253,0.0134358,-0.0127631,0.0128799,-0.0109776,0.0042103,0.0005684,-0.0007831,0.0015473,-0.0008969,0.0008914
Bantu:Bitonga*(Mozambique),-0.6327895,0.0637395,0.0228935,0.015637,-0.0005792,0.0119924,-0.0141145,0.0225194,-0.0314605,0.012199,0.0011749,0.0012078,-0.0126798,0.0022748,-0.0176916,0.0131966,-0.0131994,0.0123335,-0.0112832,0.0035532,0.0009616,-0.0009892,0.0023199,-5.68e-05,-7.05e-05
Bantu:Chopi*(Mozambique),-0.6310178,0.0620254,0.0228882,0.0158518,-0.0005444,0.0109411,-0.0120218,0.0219755,-0.0306943,0.0126865,0.0009742,-0.0012219,-0.0109322,0.002255,-0.0175392,0.0131365,-0.0131086,0.0144523,-0.0105781,0.0061472,0.0002015,-0.0007799,0.000749,0.0005562,-0.0006448
Bantu:Tswa*(Mozambique),-0.6309593,0.0633012,0.0221243,0.0179803,-0.0004617,0.0122713,-0.012299,0.0230758,-0.0313943,0.0109645,0.0003247,-0.0004745,-0.0102825,4.6e-05,-0.0180282,0.0112038,-0.0117998,0.0109375,-0.0096577,0.0030848,0.0007485,-0.000886,0.0020132,0.0015265,-0.0001998
Bantu:Nyanja,-0.6255291,0.0619472,0.0203174,0.0161702,0.0009425,0.0110512,-0.0150849,0.0224702,-0.0286205,0.0118567,0.0006091,0.0020421,-0.0124411,0.0012472,-0.0180848,0.0143114,-0.0118731,0.0087732,-0.0088539,0.0059402,0.0003977,4.62e-05,0.0020258,-0.0007907,-0.001624
Bantu:Sena*(Mozambique),-0.6227832,0.0634706,0.0189504,0.0154878,0.0004462,0.0115462,-0.0139832,0.0227991,-0.0289402,0.0127564,0.0015426,0.002203,-0.0124206,0.0006742,-0.0183629,0.0146844,-0.0118062,0.0093434,-0.0091194,0.0049772,-0.000287,-4.95e-05,0.0022986,-0.000253,0.0005508
Bantu:Manyika,-0.6308075,0.0630981,0.0207417,0.0169898,-0.0005745,0.0110999,-0.0127847,0.0221837,-0.0297786,0.0127323,0.0008335,0.0015786,-0.0133299,0.0026423,-0.0216972,0.015681,-0.0153505,0.0110642,-0.0105922,0.0074535,-0.0016388,0.0013024,0.0024402,0.0006747,-0.0015009
Bantu:Yao,-0.6261978,0.0627596,0.0201194,0.0144542,0.0002154,0.0110581,-0.0098352,0.0190723,-0.02622,0.0098316,-8.2e-06,0.0009066,-0.0141078,0.0028489,-0.01858,0.0136236,-0.0139576,0.0123268,-0.0115202,0.0047023,-0.0011354,-0.0013788,0.0015406,-0.0016326,-0.0010118
Bantu:Makhuwa*(Mozambique),-0.6229718,0.0608783,0.0177644,0.015674,9.72e-05,0.0107741,-0.0083984,0.0173555,-0.0281059,0.0114713,0.0010257,0.0001341,-0.010907,0.0002825,-0.0143078,0.0105654,-0.0077818,0.0123488,-0.0092554,0.0052592,-0.0005451,-0.0001952,1.95e-05,-0.0003869,0.0001134
Bantu:Ronga,-0.6309593,0.0633013,0.021622,0.016473,-0.0004103,0.0092033,-0.008617,0.019307,-0.0251563,0.0139713,0.004655,0.002248,-0.0083747,-0.0009177,-0.0148387,0.0125957,-0.0138643,0.014696,-0.00838,0.0042103,-0.0007487,-0.0053173,0.0023827,0.0022893,0.002315
Bantu:Mwani*(Mozambique),-0.613962,0.0660092,0.0178002,0.0136952,0.0003696,0.010263,-0.0109984,0.0187838,-0.0231928,0.009294,0.000747,0.0015286,-0.0120414,0.0011558,-0.014305,0.0100502,-0.0133516,0.0094764,-0.0098548,0.0030266,-0.0009732,-0.0021268,0.0017746,0.0013734,0.0012694
